MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:2441887	Gpr151	G protein-coupled receptor 151	18		plasma membrane			IEA	KW-1003 	J:60000 	
MGI:2685519	Gpr152	G protein-coupled receptor 152	19		plasma membrane			IEA	KW-1003 	J:60000 	
MGI:1916157	Gpr153	G protein-coupled receptor 153	4		plasma membrane			IEA	KW-1003 	J:60000 	
MGI:2653880	Gpr156	G protein-coupled receptor 156	16		G protein-coupled receptor heterodimeric complex			IBA	PTN000828857 	J:265628 	
MGI:2653880	Gpr156	G protein-coupled receptor 156	16		plasma membrane			IDA		J:82366 	
MGI:2653880	Gpr156	G protein-coupled receptor 156	16		plasma membrane			ISO	Q8NFN8 	J:164563 	
MGI:2653880	Gpr156	G protein-coupled receptor 156	16		postsynaptic membrane			IEA	KW-0628 	J:60000 	
MGI:2442046	Gpr157	G protein-coupled receptor 157	4		ciliary membrane			IDA		J:239188 	
MGI:2442046	Gpr157	G protein-coupled receptor 157	4		plasma membrane			IEA	KW-1003 	J:60000 	
MGI:2441697	Gpr158	G protein-coupled receptor 158	2		plasma membrane			IEA	KW-1003 	J:60000 	
MGI:1919112	Gpr160	G protein-coupled receptor 160	3		plasma membrane			IBA	PTN002694649 	J:265628 	
MGI:1919112	Gpr160	G protein-coupled receptor 160	3		plasma membrane			ISO	Q9UJ42 	J:164563 	
MGI:2685054	Gpr161	G protein-coupled receptor 161	1		plasma membrane			IEA	KW-1003 	J:60000 	
MGI:1315214	Gpr162	G protein-coupled receptor 162	6		plasma membrane			IEA	KW-1003 	J:60000 	
MGI:2442043	Gpr171	G protein-coupled receptor 171	3		plasma membrane			IEA	KW-1003 	J:60000 	
MGI:1918021	Gpr173	G-protein coupled receptor 173	X		plasma membrane			IBA	PTN000443909 	J:265628 	
MGI:2685222	Gpr174	G protein-coupled receptor 174	X		integral component of plasma membrane			IBA	PTN000660850 	J:265628 	
MGI:2685222	Gpr174	G protein-coupled receptor 174	X		plasma membrane	is a part of regulatory T cell		IC	GO:0045125 	J:222307 	
MGI:2685858	Gpr176	G protein-coupled receptor 176	2		plasma membrane			IBA	PTN002733834 	J:265628 	
MGI:2685858	Gpr176	G protein-coupled receptor 176	2		plasma membrane			IDA		J:234743 	
MGI:109545	Gpr182	G protein-coupled receptor 182	10		plasma membrane			IEA	KW-1003 	J:60000 	
MGI:2442034	Gpr183	G protein-coupled receptor 183	14		plasma membrane			ISO	P32249 	J:164563 	
MGI:1891250	Gprc5a	G protein-coupled receptor, family C, group 5, member A	6		plasma membrane			IBA	PTN001025902 	J:265628 	
MGI:1891250	Gprc5a	G protein-coupled receptor, family C, group 5, member A	6		plasma membrane			IDA		J:127821 	
MGI:1891250	Gprc5a	G protein-coupled receptor, family C, group 5, member A	6		plasma membrane			ISO	Q8NFJ5 	J:164563 	
MGI:1927596	Gprc5b	G protein-coupled receptor, family C, group 5, member B	7		plasma membrane			IBA	PTN001025902 	J:265628 	
MGI:1927596	Gprc5b	G protein-coupled receptor, family C, group 5, member B	7		plasma membrane		PR:D2DFA9	IDA		J:160131 	
MGI:1927596	Gprc5b	G protein-coupled receptor, family C, group 5, member B	7		plasma membrane		PR:Q923Z0	IDA		J:160131 	
MGI:1917605	Gprc5c	G protein-coupled receptor, family C, group 5, member C	11		plasma membrane			IBA	PTN001025902 	J:265628 	
MGI:1935037	Gprc5d	G protein-coupled receptor, family C, group 5, member D	6		plasma membrane			IBA	PTN001025902 	J:265628 	
MGI:1935037	Gprc5d	G protein-coupled receptor, family C, group 5, member D	6		plasma membrane			IDA		J:69085 	
MGI:2429498	Gprc6a	G protein-coupled receptor, family C, group 6, member A	10		integral component of plasma membrane			IBA	PTN002373557 	J:265628 	
MGI:2429498	Gprc6a	G protein-coupled receptor, family C, group 6, member A	10		plasma membrane			ISO	RGD:735077 	J:155856 	
MGI:1349455	Gprin1	G protein-regulated inducer of neurite outgrowth 1	13		plasma membrane			IBA	PTN002696376 	J:265628 	
MGI:1349455	Gprin1	G protein-regulated inducer of neurite outgrowth 1	13		plasma membrane			IDA		J:57578 	
MGI:2444560	Gprin2	G protein regulated inducer of neurite outgrowth 2	14		plasma membrane			IBA	PTN002696376 	J:265628 	
MGI:1924785	Gprin3	GPRIN family member 3	6		plasma membrane			IBA	PTN002696376 	J:265628 	
MGI:1915089	Gpsm1	G-protein signalling modulator 1 (AGS3-like, C. elegans)	2		plasma membrane			ISO	Q86YR5 	J:164563 	
MGI:1923373	Gpsm2	G-protein signalling modulator 2 (AGS3-like, C. elegans)	3		plasma membrane			IEA	KW-1003 	J:60000 	
MGI:2146785	Gpsm3	G-protein signalling modulator 3 (AGS3-like, C. elegans)	17		plasma membrane			IDA		J:193270 	
MGI:104886	Gpx5	glutathione peroxidase 5	13		sperm plasma membrane			IDA		J:78403 	
MGI:105490	Gramd1a	GRAM domain containing 1A	7		extrinsic component of cytoplasmic side of plasma membrane			ISO	Q96CP6 	J:164563 	
MGI:105490	Gramd1a	GRAM domain containing 1A	7		plasma membrane			IDA		J:266462 	
MGI:105490	Gramd1a	GRAM domain containing 1A	7		plasma membrane			ISO	Q96CP6 	J:164563 	
MGI:1925037	Gramd1b	GRAM domain containing 1B	9		plasma membrane			IDA		J:266462 	
MGI:1925037	Gramd1b	GRAM domain containing 1B	9		plasma membrane			ISO	Q3KR37 	J:164563 	
MGI:2443024	Gramd1c	GRAM domain containing 1C	16		plasma membrane			IDA		J:266462 	
MGI:3528937	Gramd2	GRAM domain containing 2	9		extrinsic component of cytoplasmic side of plasma membrane			IBA	PTN002931089 	J:265628 	
MGI:3528937	Gramd2	GRAM domain containing 2	9		extrinsic component of cytoplasmic side of plasma membrane			ISO	Q8IUY3 	J:164563 	
MGI:3528937	Gramd2	GRAM domain containing 2	9		plasma membrane			IEA	KW-1003 	J:60000 	
MGI:1333842	Grap2	GRB2-related adaptor protein 2	15		plasma membrane			ISO	O75791 	J:164563 	
MGI:95805	Grb2	growth factor receptor bound protein 2	11		Grb2-EGFR complex			ISO	P62993 	J:164563 	
MGI:95805	Grb2	growth factor receptor bound protein 2	11		plasma membrane			IDA		J:128987 	
MGI:102683	Grb7	growth factor receptor bound protein 7	11		plasma membrane			IEA	KW-1003 	J:60000 	
MGI:1355324	Grb14	growth factor receptor bound protein 14	2		plasma membrane			IBA	PTN002600055 	J:265628 	
MGI:1355324	Grb14	growth factor receptor bound protein 14	2		plasma membrane			ISO	RGD:61869 	J:155856 	
MGI:1355324	Grb14	growth factor receptor bound protein 14	2		plasma membrane			ISO	Q14449 	J:164563 	
MGI:95808	Gria1	glutamate receptor, ionotropic, AMPA1 (alpha 1)	11		AMPA glutamate receptor complex			IBA	PTN000438081 	J:265628 	
MGI:95808	Gria1	glutamate receptor, ionotropic, AMPA1 (alpha 1)	11		AMPA glutamate receptor complex	is a part of brain		IDA		J:100200 	
MGI:95808	Gria1	glutamate receptor, ionotropic, AMPA1 (alpha 1)	11		AMPA glutamate receptor complex			IDA		J:188364 	
MGI:95808	Gria1	glutamate receptor, ionotropic, AMPA1 (alpha 1)	11		AMPA glutamate receptor complex			ISO	RGD:621531 	J:155856 	
MGI:95808	Gria1	glutamate receptor, ionotropic, AMPA1 (alpha 1)	11		dendrite membrane	is a part of hippocampal neuron		IDA		J:184110 	
MGI:95808	Gria1	glutamate receptor, ionotropic, AMPA1 (alpha 1)	11		dendrite membrane			IMP		J:184110 	
MGI:95808	Gria1	glutamate receptor, ionotropic, AMPA1 (alpha 1)	11		dendritic spine membrane			ISO	P42261 	J:164563 	
MGI:95808	Gria1	glutamate receptor, ionotropic, AMPA1 (alpha 1)	11		integral component of postsynaptic density membrane	is a part of excitatory synapse,is a part of hippocampal pyramidal neuron,is a part of hippocampus CA1		IC	GO:0098839 	J:105497 	
MGI:95808	Gria1	glutamate receptor, ionotropic, AMPA1 (alpha 1)	11		integral component of postsynaptic density membrane	is a part of glutamatergic synapse,is a part of hippocampal formation		IDA		J:105497 	
MGI:95808	Gria1	glutamate receptor, ionotropic, AMPA1 (alpha 1)	11		integral component of postsynaptic density membrane			ISO	RGD:621531 	J:155856 	
MGI:95808	Gria1	glutamate receptor, ionotropic, AMPA1 (alpha 1)	11		integral component of postsynaptic membrane			ISO	RGD:621531 	J:155856 	
MGI:95808	Gria1	glutamate receptor, ionotropic, AMPA1 (alpha 1)	11		integral component of presynaptic membrane			ISO	RGD:621531 	J:155856 	
MGI:95808	Gria1	glutamate receptor, ionotropic, AMPA1 (alpha 1)	11		ionotropic glutamate receptor complex			IDA		J:150922 	
MGI:95808	Gria1	glutamate receptor, ionotropic, AMPA1 (alpha 1)	11		plasma membrane			IBA	PTN000437926 	J:265628 	
MGI:95808	Gria1	glutamate receptor, ionotropic, AMPA1 (alpha 1)	11		plasma membrane			IDA		J:108736 J:210853 	
MGI:95808	Gria1	glutamate receptor, ionotropic, AMPA1 (alpha 1)	11		plasma membrane			ISO	RGD:621531 	J:155856 	
MGI:95808	Gria1	glutamate receptor, ionotropic, AMPA1 (alpha 1)	11		postsynaptic density membrane	is a part of dendritic spine,is a part of neuron,is a part of UBERON:0014554		IDA		J:105497 	
MGI:95808	Gria1	glutamate receptor, ionotropic, AMPA1 (alpha 1)	11		postsynaptic density membrane			IDA		J:260353 	
MGI:95808	Gria1	glutamate receptor, ionotropic, AMPA1 (alpha 1)	11		postsynaptic membrane			IDA		J:150922 	
MGI:95808	Gria1	glutamate receptor, ionotropic, AMPA1 (alpha 1)	11		synaptic membrane			IDA		J:201438 	
MGI:95808	Gria1	glutamate receptor, ionotropic, AMPA1 (alpha 1)	11		synaptic membrane			ISO	RGD:621531 	J:155856 	
MGI:95809	Gria2	glutamate receptor, ionotropic, AMPA2 (alpha 2)	3		AMPA glutamate receptor complex			IBA	PTN000438081 	J:265628 	
MGI:95809	Gria2	glutamate receptor, ionotropic, AMPA2 (alpha 2)	3		AMPA glutamate receptor complex	is a part of brain		IDA		J:100200 	
MGI:95809	Gria2	glutamate receptor, ionotropic, AMPA2 (alpha 2)	3		AMPA glutamate receptor complex			IDA		J:188364 	
MGI:95809	Gria2	glutamate receptor, ionotropic, AMPA2 (alpha 2)	3		AMPA glutamate receptor complex			ISO	RGD:61862 	J:155856 	
MGI:95809	Gria2	glutamate receptor, ionotropic, AMPA2 (alpha 2)	3		integral component of plasma membrane			ISO	RGD:61862 	J:155856 	
MGI:95809	Gria2	glutamate receptor, ionotropic, AMPA2 (alpha 2)	3		integral component of postsynaptic density membrane	is a part of glutamatergic synapse,is a part of hippocampal formation		IDA		J:105497 	
MGI:95809	Gria2	glutamate receptor, ionotropic, AMPA2 (alpha 2)	3		integral component of postsynaptic density membrane			ISO	RGD:61862 	J:155856 	
MGI:95809	Gria2	glutamate receptor, ionotropic, AMPA2 (alpha 2)	3		integral component of postsynaptic membrane			ISO	RGD:61862 	J:155856 	
MGI:95809	Gria2	glutamate receptor, ionotropic, AMPA2 (alpha 2)	3		integral component of presynaptic membrane			ISO	RGD:61862 	J:155856 	
MGI:95809	Gria2	glutamate receptor, ionotropic, AMPA2 (alpha 2)	3		plasma membrane			IBA	PTN000437926 	J:265628 	
MGI:95809	Gria2	glutamate receptor, ionotropic, AMPA2 (alpha 2)	3		postsynaptic density membrane	is a part of dendritic spine,is a part of hippocampal pyramidal neuron,is a part of hippocampus CA1		IDA		J:105497 	
MGI:95809	Gria2	glutamate receptor, ionotropic, AMPA2 (alpha 2)	3		postsynaptic density membrane			IDA		J:260353 	
MGI:95809	Gria2	glutamate receptor, ionotropic, AMPA2 (alpha 2)	3		postsynaptic membrane	is a part of hippocampus stratum radiatum		IDA		J:144717 	
MGI:95809	Gria2	glutamate receptor, ionotropic, AMPA2 (alpha 2)	3		presynaptic membrane			ISO	RGD:61862 	J:155856 	
MGI:95809	Gria2	glutamate receptor, ionotropic, AMPA2 (alpha 2)	3		synaptic membrane			IDA		J:217902 	
MGI:95810	Gria3	glutamate receptor, ionotropic, AMPA3 (alpha 3)	X		AMPA glutamate receptor complex			IBA	PTN000438081 	J:265628 	
MGI:95810	Gria3	glutamate receptor, ionotropic, AMPA3 (alpha 3)	X		AMPA glutamate receptor complex			IDA		J:188364 	
MGI:95810	Gria3	glutamate receptor, ionotropic, AMPA3 (alpha 3)	X		AMPA glutamate receptor complex			ISO	RGD:70958 	J:155856 	
MGI:95810	Gria3	glutamate receptor, ionotropic, AMPA3 (alpha 3)	X		integral component of postsynaptic density membrane			ISO	RGD:70958 	J:155856 	
MGI:95810	Gria3	glutamate receptor, ionotropic, AMPA3 (alpha 3)	X		integral component of postsynaptic membrane			ISO	RGD:70958 	J:155856 	
MGI:95810	Gria3	glutamate receptor, ionotropic, AMPA3 (alpha 3)	X		integral component of presynaptic membrane			ISO	RGD:70958 	J:155856 	
MGI:95810	Gria3	glutamate receptor, ionotropic, AMPA3 (alpha 3)	X		plasma membrane			IBA	PTN000437926 	J:265628 	
MGI:95810	Gria3	glutamate receptor, ionotropic, AMPA3 (alpha 3)	X		postsynaptic membrane	is a part of hippocampus stratum radiatum		IDA		J:144717 	
MGI:95811	Gria4	glutamate receptor, ionotropic, AMPA4 (alpha 4)	9		AMPA glutamate receptor complex			IBA	PTN000438081 	J:265628 	
MGI:95811	Gria4	glutamate receptor, ionotropic, AMPA4 (alpha 4)	9		AMPA glutamate receptor complex	is a part of brain		IDA		J:100200 	
MGI:95811	Gria4	glutamate receptor, ionotropic, AMPA4 (alpha 4)	9		AMPA glutamate receptor complex			IDA		J:188364 	
MGI:95811	Gria4	glutamate receptor, ionotropic, AMPA4 (alpha 4)	9		AMPA glutamate receptor complex			ISO	RGD:61863 	J:155856 	
MGI:95811	Gria4	glutamate receptor, ionotropic, AMPA4 (alpha 4)	9		integral component of postsynaptic density membrane			ISO	RGD:61863 	J:155856 	
MGI:95811	Gria4	glutamate receptor, ionotropic, AMPA4 (alpha 4)	9		kainate selective glutamate receptor complex			ISO	RGD:61863 	J:155856 	
MGI:95811	Gria4	glutamate receptor, ionotropic, AMPA4 (alpha 4)	9		plasma membrane			IBA	PTN000437926 	J:265628 	
MGI:95811	Gria4	glutamate receptor, ionotropic, AMPA4 (alpha 4)	9		postsynaptic membrane			IEA	KW-0628 	J:60000 	
MGI:95812	Grid1	glutamate receptor, ionotropic, delta 1	14		integral component of postsynaptic density membrane	is a part of glutamatergic synapse,is a part of hippocampal formation		IDA		J:263582 	
MGI:95812	Grid1	glutamate receptor, ionotropic, delta 1	14		plasma membrane			IBA	PTN000437926 	J:265628 	
MGI:95812	Grid1	glutamate receptor, ionotropic, delta 1	14		postsynaptic membrane			IBA	PTN001826301 	J:265628 	
MGI:95813	Grid2	glutamate receptor, ionotropic, delta 2	6		integral component of postsynaptic density membrane	is a part of parallel fiber to Purkinje cell synapse		IDA		J:159100 	
MGI:95813	Grid2	glutamate receptor, ionotropic, delta 2	6		integral component of postsynaptic density membrane	is a part of parallel fiber to Purkinje cell synapse		IMP		J:159100 	
MGI:95813	Grid2	glutamate receptor, ionotropic, delta 2	6		integral component of postsynaptic density membrane			ISO	RGD:68368 	J:155856 	
MGI:95813	Grid2	glutamate receptor, ionotropic, delta 2	6		ionotropic glutamate receptor complex			IDA		J:150922 	
MGI:95813	Grid2	glutamate receptor, ionotropic, delta 2	6		plasma membrane			IBA	PTN000437926 	J:265628 	
MGI:95813	Grid2	glutamate receptor, ionotropic, delta 2	6		plasma membrane			IDA		J:150922 	
MGI:95813	Grid2	glutamate receptor, ionotropic, delta 2	6		postsynaptic membrane			IBA	PTN001826301 	J:265628 	
MGI:95813	Grid2	glutamate receptor, ionotropic, delta 2	6		postsynaptic membrane			IDA		J:150922 	
MGI:95813	Grid2	glutamate receptor, ionotropic, delta 2	6		postsynaptic membrane			ISO	RGD:68368 	J:155856 	
MGI:2176213	Grid2ip	glutamate receptor, ionotropic, delta 2 (Grid2) interacting protein 1	5		plasma membrane			IEA	KW-1003 	J:60000 	
MGI:2176213	Grid2ip	glutamate receptor, ionotropic, delta 2 (Grid2) interacting protein 1	5		postsynaptic membrane			IEA	KW-0628 	J:60000 	
MGI:95814	Grik1	glutamate receptor, ionotropic, kainate 1	16		integral component of presynaptic membrane			ISO	RGD:2732 	J:155856 	
MGI:95814	Grik1	glutamate receptor, ionotropic, kainate 1	16		ionotropic glutamate receptor complex			IC	GO:0015277 	J:79143 	
MGI:95814	Grik1	glutamate receptor, ionotropic, kainate 1	16		ionotropic glutamate receptor complex			ISO	RGD:2732 	J:155856 	
MGI:95814	Grik1	glutamate receptor, ionotropic, kainate 1	16		kainate selective glutamate receptor complex			IPI	PR:P39087 PR:Q61626 	J:123244 	
MGI:95814	Grik1	glutamate receptor, ionotropic, kainate 1	16		plasma membrane			IBA	PTN000437926 	J:265628 	
MGI:95814	Grik1	glutamate receptor, ionotropic, kainate 1	16		postsynaptic membrane			IBA	PTN001826301 	J:265628 	
MGI:95814	Grik1	glutamate receptor, ionotropic, kainate 1	16		presynaptic membrane	is a part of substantia gelatinosa,is a part of surface ectodermal cell		IDA		J:97340 J:105519 	
MGI:95815	Grik2	glutamate receptor, ionotropic, kainate 2 (beta 2)	10		integral component of plasma membrane			ISO	RGD:2733 	J:155856 	
MGI:95815	Grik2	glutamate receptor, ionotropic, kainate 2 (beta 2)	10		ionotropic glutamate receptor complex			IC	GO:0004970 	J:79143 	
MGI:95815	Grik2	glutamate receptor, ionotropic, kainate 2 (beta 2)	10		ionotropic glutamate receptor complex			ISO	RGD:2733 	J:155856 	
MGI:95815	Grik2	glutamate receptor, ionotropic, kainate 2 (beta 2)	10		kainate selective glutamate receptor complex			IBA	PTN001826307 	J:265628 	
MGI:95815	Grik2	glutamate receptor, ionotropic, kainate 2 (beta 2)	10		kainate selective glutamate receptor complex			IPI	PR:Q60934 PR:Q61626 	J:123244 	
MGI:95815	Grik2	glutamate receptor, ionotropic, kainate 2 (beta 2)	10		kainate selective glutamate receptor complex	is a part of hippocampus CA3		IPI	PR:Q61626 PR:Q8BMF5 	J:85342 	
MGI:95815	Grik2	glutamate receptor, ionotropic, kainate 2 (beta 2)	10		plasma membrane			IBA	PTN000437926 	J:265628 	
MGI:95815	Grik2	glutamate receptor, ionotropic, kainate 2 (beta 2)	10		postsynaptic membrane			IBA	PTN001826301 	J:265628 	
MGI:95815	Grik2	glutamate receptor, ionotropic, kainate 2 (beta 2)	10		postsynaptic membrane	is a part of substantia gelatinosa,is a part of surface ectodermal cell		IDA		J:105519 	
MGI:95815	Grik2	glutamate receptor, ionotropic, kainate 2 (beta 2)	10		presynaptic membrane			IBA	PTN001826307 	J:265628 	
MGI:95815	Grik2	glutamate receptor, ionotropic, kainate 2 (beta 2)	10		presynaptic membrane	is a part of accumbens nucleus,is a part of CNS neuron (sensu Vertebrata)		IDA		J:97340 	
MGI:95815	Grik2	glutamate receptor, ionotropic, kainate 2 (beta 2)	10		presynaptic membrane	is a part of substantia gelatinosa,is a part of surface ectodermal cell		IDA		J:105519 	
MGI:95816	Grik3	glutamate receptor, ionotropic, kainate 3	4		integral component of plasma membrane			ISO	Q13003 	J:164563 	
MGI:95816	Grik3	glutamate receptor, ionotropic, kainate 3	4		kainate selective glutamate receptor complex			IBA	PTN001826307 	J:265628 	
MGI:95816	Grik3	glutamate receptor, ionotropic, kainate 3	4		plasma membrane			IBA	PTN000437926 	J:265628 	
MGI:95816	Grik3	glutamate receptor, ionotropic, kainate 3	4		plasma membrane			IDA		J:100271 	
MGI:95816	Grik3	glutamate receptor, ionotropic, kainate 3	4		postsynaptic membrane			IBA	PTN001826301 	J:265628 	
MGI:95816	Grik3	glutamate receptor, ionotropic, kainate 3	4		presynaptic membrane			IBA	PTN001826307 	J:265628 	
MGI:95817	Grik4	glutamate receptor, ionotropic, kainate 4	9		integral component of postsynaptic membrane	is a part of hippocampal mossy fiber to CA3 synapse		IDA		J:85342 	
MGI:95817	Grik4	glutamate receptor, ionotropic, kainate 4	9		integral component of presynaptic membrane	is a part of hippocampal mossy fiber to CA3 synapse		IDA		J:85342 	
MGI:95817	Grik4	glutamate receptor, ionotropic, kainate 4	9		integral component of presynaptic membrane			ISO	RGD:2734 	J:155856 	
